uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,OUTRAS,OUTRO,"40 - 49",M,97
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,86
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,94
BA,OUTRAS,VIA_PUBLICA,"40 - 49",F,12
BA,OUTRAS,VIA_PUBLICA,"40 - 49",M,94
BA,COVID,DOMICILIO,"40 - 49",F,10
BA,COVID,DOMICILIO,"40 - 49",M,8
BA,COVID,HOSPITAL,"40 - 49",F,216
BA,COVID,HOSPITAL,"40 - 49",I,1
BA,COVID,HOSPITAL,"40 - 49",M,283
BA,COVID,IGNORADO,"40 - 49",M,1
BA,COVID,OUTRO,"40 - 49",F,5
BA,COVID,OUTRO,"40 - 49",M,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,17
BA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,16
BA,COVID,VIA_PUBLICA,"40 - 49",F,1
BA,COVID,VIA_PUBLICA,"40 - 49",M,3
BA,INDETERMINADA,DOMICILIO,"40 - 49",M,1
BA,INDETERMINADA,IGNORADO,"40 - 49",F,1
BA,INDETERMINADA,OUTRO,"40 - 49",F,1
BA,INDETERMINADA,OUTRO,"40 - 49",M,1
BA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,25
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,23
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,148
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,141
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,15
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,20
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,2
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,2
BA,PNEUMONIA,DOMICILIO,"40 - 49",F,2
BA,PNEUMONIA,DOMICILIO,"40 - 49",M,5
BA,PNEUMONIA,HOSPITAL,"40 - 49",F,93
BA,PNEUMONIA,HOSPITAL,"40 - 49",M,124
BA,PNEUMONIA,OUTRO,"40 - 49",F,3
BA,PNEUMONIA,OUTRO,"40 - 49",I,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
BA,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",F,4
BA,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
BA,SEPTICEMIA,HOSPITAL,"40 - 49",F,185
BA,SEPTICEMIA,HOSPITAL,"40 - 49",M,243
BA,SEPTICEMIA,OUTRO,"40 - 49",F,1
BA,SEPTICEMIA,OUTRO,"40 - 49",M,4
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,11
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,21
BA,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
BA,SRAG,DOMICILIO,"40 - 49",F,1
BA,SRAG,HOSPITAL,"40 - 49",F,11
BA,SRAG,HOSPITAL,"40 - 49",M,11
BA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
BA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
CE,OUTRAS,AMBULANCIA,"40 - 49",M,2
CE,OUTRAS,DOMICILIO,"40 - 49",F,123
CE,OUTRAS,DOMICILIO,"40 - 49",M,247
CE,OUTRAS,HOSPITAL,"40 - 49",F,268
CE,OUTRAS,HOSPITAL,"40 - 49",M,426
CE,OUTRAS,IGNORADO,"40 - 49",F,78
CE,OUTRAS,IGNORADO,"40 - 49",M,193
CE,OUTRAS,OUTRO,"40 - 49",F,18
CE,OUTRAS,OUTRO,"40 - 49",M,51
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,26
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,46
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,9
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,88
CE,COVID,DOMICILIO,"40 - 49",F,4
CE,COVID,DOMICILIO,"40 - 49",M,15
CE,COVID,HOSPITAL,"40 - 49",F,122
CE,COVID,HOSPITAL,"40 - 49",I,2
CE,COVID,HOSPITAL,"40 - 49",M,262
CE,COVID,IGNORADO,"40 - 49",F,19
CE,COVID,IGNORADO,"40 - 49",M,24
CE,COVID,OUTRO,"40 - 49",F,5
CE,COVID,OUTRO,"40 - 49",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,18
CE,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,37
CE,INDETERMINADA,DOMICILIO,"40 - 49",F,2
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,2
CE,INDETERMINADA,HOSPITAL,"40 - 49",F,2
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,3
CE,INDETERMINADA,OUTRO,"40 - 49",M,2
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,6
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,58
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,48
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,9
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,17
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,7
CE,PNEUMONIA,DOMICILIO,"40 - 49",M,8
CE,PNEUMONIA,HOSPITAL,"40 - 49",F,42
CE,PNEUMONIA,HOSPITAL,"40 - 49",M,75
CE,PNEUMONIA,IGNORADO,"40 - 49",F,4
CE,PNEUMONIA,IGNORADO,"40 - 49",M,11
CE,PNEUMONIA,OUTRO,"40 - 49",F,1
CE,PNEUMONIA,OUTRO,"40 - 49",M,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
CE,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
CE,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
CE,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
CE,SEPTICEMIA,HOSPITAL,"40 - 49",F,84
CE,SEPTICEMIA,HOSPITAL,"40 - 49",M,96
CE,SEPTICEMIA,IGNORADO,"40 - 49",F,11
CE,SEPTICEMIA,IGNORADO,"40 - 49",M,11
CE,SEPTICEMIA,OUTRO,"40 - 49",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,12
CE,SEPTICEMIA,VIA_PUBLICA,"40 - 49",F,1
CE,SRAG,HOSPITAL,"40 - 49",F,11
CE,SRAG,HOSPITAL,"40 - 49",M,12
CE,SRAG,IGNORADO,"40 - 49",F,1
CE,SRAG,IGNORADO,"40 - 49",M,4
CE,SRAG,OUTRO,"40 - 49",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
DF,OUTRAS,DOMICILIO,"40 - 49",F,21
DF,OUTRAS,DOMICILIO,"40 - 49",M,82
DF,OUTRAS,HOSPITAL,"40 - 49",F,162
DF,OUTRAS,HOSPITAL,"40 - 49",M,228
DF,OUTRAS,OUTRO,"40 - 49",F,9
DF,OUTRAS,OUTRO,"40 - 49",M,22
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,6
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
DF,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,24
DF,COVID,DOMICILIO,"40 - 49",F,2
DF,COVID,DOMICILIO,"40 - 49",M,3
DF,COVID,HOSPITAL,"40 - 49",F,82
DF,COVID,HOSPITAL,"40 - 49",M,181
DF,COVID,OUTRO,"40 - 49",F,1
DF,COVID,OUTRO,"40 - 49",M,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
DF,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
DF,COVID,VIA_PUBLICA,"40 - 49",F,1
DF,COVID,VIA_PUBLICA,"40 - 49",M,1
DF,INDETERMINADA,DOMICILIO,"40 - 49",M,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,9
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,10
DF,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,4
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,25
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,19
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,PNEUMONIA,DOMICILIO,"40 - 49",F,1
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,32
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,70
DF,PNEUMONIA,OUTRO,"40 - 49",M,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,65
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,54
DF,SEPTICEMIA,OUTRO,"40 - 49",F,1
DF,SEPTICEMIA,OUTRO,"40 - 49",M,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
DF,SRAG,DOMICILIO,"40 - 49",M,1
DF,SRAG,HOSPITAL,"40 - 49",M,1
ES,OUTRAS,DOMICILIO,"40 - 49",F,74
ES,OUTRAS,DOMICILIO,"40 - 49",M,138
ES,OUTRAS,HOSPITAL,"40 - 49",F,226
ES,OUTRAS,HOSPITAL,"40 - 49",I,1
ES,OUTRAS,HOSPITAL,"40 - 49",M,264
ES,OUTRAS,IGNORADO,"40 - 49",M,5
ES,OUTRAS,OUTRO,"40 - 49",F,3
ES,OUTRAS,OUTRO,"40 - 49",M,44
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,14
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,23
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,5
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,53
ES,COVID,DOMICILIO,"40 - 49",F,6
ES,COVID,DOMICILIO,"40 - 49",M,4
ES,COVID,HOSPITAL,"40 - 49",F,105
ES,COVID,HOSPITAL,"40 - 49",M,140
ES,COVID,OUTRO,"40 - 49",M,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
ES,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
ES,COVID,VIA_PUBLICA,"40 - 49",M,1
ES,INDETERMINADA,HOSPITAL,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,7
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,19
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,24
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
ES,PNEUMONIA,DOMICILIO,"40 - 49",F,1
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,3
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,44
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,62
ES,PNEUMONIA,OUTRO,"40 - 49",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
ES,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
ES,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,75
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,87
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
ES,SRAG,HOSPITAL,"40 - 49",F,7
ES,SRAG,HOSPITAL,"40 - 49",M,13
ES,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
GO,OUTRAS,AMBULANCIA,"40 - 49",M,1
GO,OUTRAS,DOMICILIO,"40 - 49",F,68
GO,OUTRAS,DOMICILIO,"40 - 49",M,196
GO,OUTRAS,HOSPITAL,"40 - 49",F,244
GO,OUTRAS,HOSPITAL,"40 - 49",M,312
GO,OUTRAS,IGNORADO,"40 - 49",F,18
GO,OUTRAS,IGNORADO,"40 - 49",M,25
GO,OUTRAS,OUTRO,"40 - 49",F,23
GO,OUTRAS,OUTRO,"40 - 49",M,66
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,42
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,65
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,47
GO,COVID,DOMICILIO,"40 - 49",F,3
GO,COVID,DOMICILIO,"40 - 49",M,7
GO,COVID,HOSPITAL,"40 - 49",F,152
GO,COVID,HOSPITAL,"40 - 49",M,227
GO,COVID,IGNORADO,"40 - 49",F,4
GO,COVID,IGNORADO,"40 - 49",M,2
GO,COVID,OUTRO,"40 - 49",F,2
GO,COVID,OUTRO,"40 - 49",M,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,17
GO,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,34
GO,INDETERMINADA,DOMICILIO,"40 - 49",F,3
GO,INDETERMINADA,DOMICILIO,"40 - 49",M,3
GO,INDETERMINADA,HOSPITAL,"40 - 49",F,1
GO,INDETERMINADA,OUTRO,"40 - 49",M,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
GO,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,12
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,17
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,70
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,64
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,2
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,6
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,2
GO,PNEUMONIA,DOMICILIO,"40 - 49",F,5
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,8
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,57
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,100
GO,PNEUMONIA,IGNORADO,"40 - 49",F,1
GO,PNEUMONIA,IGNORADO,"40 - 49",M,2
GO,PNEUMONIA,OUTRO,"40 - 49",F,1
GO,PNEUMONIA,OUTRO,"40 - 49",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,15
GO,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
GO,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
GO,SEPTICEMIA,HOSPITAL,"40 - 49",F,76
GO,SEPTICEMIA,HOSPITAL,"40 - 49",M,110
GO,SEPTICEMIA,IGNORADO,"40 - 49",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,19
GO,SEPTICEMIA,VIA_PUBLICA,"40 - 49",M,1
GO,SRAG,DOMICILIO,"40 - 49",F,1
GO,SRAG,HOSPITAL,"40 - 49",F,6
GO,SRAG,HOSPITAL,"40 - 49",M,4
GO,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,OUTRAS,AMBULANCIA,"40 - 49",F,1
MA,OUTRAS,AMBULANCIA,"40 - 49",M,2
MA,OUTRAS,DOMICILIO,"40 - 49",F,79
MA,OUTRAS,DOMICILIO,"40 - 49",M,179
MA,OUTRAS,HOSPITAL,"40 - 49",F,252
MA,OUTRAS,HOSPITAL,"40 - 49",M,264
MA,OUTRAS,IGNORADO,"40 - 49",F,6
MA,OUTRAS,IGNORADO,"40 - 49",M,7
MA,OUTRAS,OUTRO,"40 - 49",F,15
MA,OUTRAS,OUTRO,"40 - 49",M,48
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MA,OUTRAS,POSTO_SAUDE,"40 - 49",M,2
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,4
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,24
MA,COVID,DOMICILIO,"40 - 49",F,1
MA,COVID,DOMICILIO,"40 - 49",M,2
MA,COVID,HOSPITAL,"40 - 49",F,50
MA,COVID,HOSPITAL,"40 - 49",M,98
MA,COVID,OUTRO,"40 - 49",F,1
MA,COVID,OUTRO,"40 - 49",M,2
MA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
MA,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
MA,INDETERMINADA,DOMICILIO,"40 - 49",F,1
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,4
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,3
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,6
MA,INDETERMINADA,OUTRO,"40 - 49",M,1
MA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,14
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,10
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,68
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,58
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MA,PNEUMONIA,AMBULANCIA,"40 - 49",M,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,38
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,50
MA,PNEUMONIA,IGNORADO,"40 - 49",F,1
MA,PNEUMONIA,OUTRO,"40 - 49",M,2
MA,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,3
MA,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
MA,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,62
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,58
MA,SEPTICEMIA,IGNORADO,"40 - 49",F,1
MA,SEPTICEMIA,IGNORADO,"40 - 49",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,SRAG,DOMICILIO,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",F,24
MA,SRAG,HOSPITAL,"40 - 49",M,30
MA,SRAG,IGNORADO,"40 - 49",M,1
MA,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MG,OUTRAS,DOMICILIO,"40 - 49",F,374
MG,OUTRAS,DOMICILIO,"40 - 49",M,763
MG,OUTRAS,HOSPITAL,"40 - 49",F,947
MG,OUTRAS,HOSPITAL,"40 - 49",I,1
MG,OUTRAS,HOSPITAL,"40 - 49",M,1265
MG,OUTRAS,IGNORADO,"40 - 49",F,28
MG,OUTRAS,IGNORADO,"40 - 49",M,76
MG,OUTRAS,OUTRO,"40 - 49",F,40
MG,OUTRAS,OUTRO,"40 - 49",M,156
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,131
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,195
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,32
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,163
MG,COVID,DOMICILIO,"40 - 49",F,5
MG,COVID,DOMICILIO,"40 - 49",M,9
MG,COVID,HOSPITAL,"40 - 49",F,192
MG,COVID,HOSPITAL,"40 - 49",M,289
MG,COVID,IGNORADO,"40 - 49",F,3
MG,COVID,IGNORADO,"40 - 49",M,6
MG,COVID,OUTRO,"40 - 49",M,7
MG,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,12
MG,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,21
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,20
MG,INDETERMINADA,DOMICILIO,"40 - 49",I,1
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,58
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,10
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,21
MG,INDETERMINADA,IGNORADO,"40 - 49",F,3
MG,INDETERMINADA,IGNORADO,"40 - 49",M,8
MG,INDETERMINADA,OUTRO,"40 - 49",F,4
MG,INDETERMINADA,OUTRO,"40 - 49",M,12
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,7
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,22
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,32
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,142
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,210
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,3
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,19
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,18
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,3
MG,PNEUMONIA,DOMICILIO,"40 - 49",F,4
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,4
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,173
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,324
MG,PNEUMONIA,IGNORADO,"40 - 49",F,2
MG,PNEUMONIA,IGNORADO,"40 - 49",M,10
MG,PNEUMONIA,OUTRO,"40 - 49",M,3
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,10
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,18
MG,SEPTICEMIA,DOMICILIO,"40 - 49",F,4
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,346
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,397
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,12
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,8
MG,SEPTICEMIA,OUTRO,"40 - 49",F,4
MG,SEPTICEMIA,OUTRO,"40 - 49",M,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,21
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,19
MG,SRAG,DOMICILIO,"40 - 49",F,2
MG,SRAG,DOMICILIO,"40 - 49",M,2
MG,SRAG,HOSPITAL,"40 - 49",F,11
MG,SRAG,HOSPITAL,"40 - 49",M,15
MG,SRAG,OUTRO,"40 - 49",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
MG,SRAG,VIA_PUBLICA,"40 - 49",M,1
MS,OUTRAS,DOMICILIO,"40 - 49",F,44
MS,OUTRAS,DOMICILIO,"40 - 49",M,111
MS,OUTRAS,HOSPITAL,"40 - 49",F,139
MS,OUTRAS,HOSPITAL,"40 - 49",M,163
MS,OUTRAS,IGNORADO,"40 - 49",M,1
MS,OUTRAS,OUTRO,"40 - 49",F,3
MS,OUTRAS,OUTRO,"40 - 49",M,28
MS,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MS,OUTRAS,POSTO_SAUDE,"40 - 49",F,3
MS,OUTRAS,POSTO_SAUDE,"40 - 49",M,2
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,6
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,27
MS,COVID,DOMICILIO,"40 - 49",F,1
MS,COVID,DOMICILIO,"40 - 49",M,2
MS,COVID,HOSPITAL,"40 - 49",F,49
MS,COVID,HOSPITAL,"40 - 49",M,64
MS,COVID,OUTRO,"40 - 49",M,1
